count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
37186,2007,1,"South West",144,"Bristol, City of",A432,Major,B4469,B4469,361600,175150,51.47400186,-2.55427486,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",198,507,23899,392,4841,502,63,14,24,60,87,750,30389
70102,2017,1,"South West",144,"Bristol, City of",M5,Major,"merge of feeder roads",A4,352150,178250,51.50115115,-2.69074770,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,111,10359,22,5769,1716,514,798,157,1616,1925,6726,22988
70105,2017,1,"South West",144,"Bristol, City of",A4,Major,M5,M5,352140,178000,51.49890260,-2.69085775,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",43,102,6880,61,2719,520,189,227,40,119,104,1198,10960
56400,2017,1,"South West",144,"Bristol, City of",A4044,Major,A4032,A38,359200,173540,51.45935780,-2.58864182,0.50,0.31,Counted,"Manual count",1068,570,32671,1393,4641,348,56,71,18,23,23,539,39815
28085,2011,1,"South West",144,"Bristol, City of",A4017,Major,A420,"LA Boundary",364367,174000,51.46384365,-2.51432102,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",133,46,4800,101,1022,49,8,1,1,3,1,63,6032
17057,2011,1,"South West",144,"Bristol, City of",A420,Major,A431,A4017,364000,173850,51.46247167,-2.51958836,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",192,108,8431,218,1663,65,12,5,84,13,9,188,10608
946770,2018,1,"South West",144,"Bristol, City of",U,Minor,,,357338,170896,51.43544600,-2.61512110,,,Counted,"Manual count",16,3,667,0,113,2,0,0,0,0,0,2,784
946804,2018,1,"South West",144,"Bristol, City of",U,Minor,,,357986,172619,51.45098600,-2.60600470,,,Counted,"Manual count",626,149,4491,6,564,31,13,1,0,0,0,45,5256
16123,2007,1,"South West",144,"Bristol, City of",A4,Major,A37,A4320,359980,171770,51.44349943,-2.57721476,1.40,0.87,Counted,"Manual count",336,501,17860,579,3976,488,120,116,25,53,69,871,23787
16124,2007,1,"South West",144,"Bristol, City of",A4,Major,A4162,A4176,355000,176100,51.48205541,-2.64941701,4.30,2.67,Counted,"Manual count",161,407,18011,241,3052,609,204,372,85,267,249,1786,23497
46408,2007,1,"South West",144,"Bristol, City of",A4044,Major,A38,"A4/B4053 roundabout",359300,172400,51.44911521,-2.58707101,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",245,223,6713,202,1382,188,34,32,5,6,17,282,8802
28348,2007,1,"South West",144,"Bristol, City of",A420,Major,"Clarence Rd","Stapleton Rd",360040,173410,51.45824906,-2.57653728,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",174,214,10460,470,1789,179,17,11,2,1,7,217,13150
28416,2007,1,"South West",144,"Bristol, City of",A432,Major,A420,A4320,360230,173700,51.46086989,-2.57383546,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",432,80,5102,240,767,69,9,0,2,3,3,86,6275
58285,2017,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Lock Road/McAdam Way","A4 midpoint",356840,172360,51.44857291,-2.62246380,0.20,0.12,Counted,"Manual count",114,740,46229,490,7694,843,184,379,71,274,329,2080,57234
16959,2008,1,"South West",144,"Bristol, City of",A3029,Major,A38,"A3029 Ashton Road/Winterstoke Underpass",357000,170955,51.43595272,-2.61999040,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",209,383,23840,130,4074,624,195,345,60,147,174,1545,29972
16961,2008,1,"South West",144,"Bristol, City of",A370,Major,A3029/B3120,"A38 roundabout",357400,172000,51.44537866,-2.61436243,1.90,1.18,Counted,"Manual count",299,193,13555,110,2144,314,85,75,25,47,48,594,16596
16123,2011,1,"South West",144,"Bristol, City of",A4,Major,A37,A4320,359980,171770,51.44349943,-2.57721476,1.40,0.87,Counted,"Manual count",517,515,16650,493,3567,553,103,117,28,55,48,904,22129
946778,2018,1,"South West",144,"Bristol, City of",U,Minor,,,359140,170276,51.43000500,-2.58912740,,,Counted,"Manual count",10,6,242,1,49,7,0,0,0,0,0,7,305
946753,2018,1,"South West",144,"Bristol, City of",B4054,Minor,,,355060,176782,51.48819000,-2.64864000,,,Counted,"Manual count",69,139,8158,124,1356,84,24,18,2,1,1,130,9906
946758,2018,1,"South West",144,"Bristol, City of",C,Minor,,,357975,168478,51.41375519,-2.60567023,,,Estimated,"Estimated using previous year's AADF on this link",47,159,17589,137,3201,385,54,73,7,27,41,586,21673
946746,2018,1,"South West",144,"Bristol, City of",B4468,Minor,,,357525,175035,51.47267400,-2.61292940,,,Counted,"Manual count",230,16,714,0,79,0,0,0,0,0,0,0,809
946765,2018,1,"South West",144,"Bristol, City of",U,Minor,,,357700,175726,51.47890000,-2.61049300,,,Counted,"Manual count",149,4,425,0,69,0,0,1,0,0,0,1,499
946752,2018,1,"South West",144,"Bristol, City of",B4054,Minor,,,354668,177031,51.49039800,-2.65431750,,,Counted,"Manual count",131,149,8913,165,1688,79,26,18,1,4,4,132,11048
56135,2017,1,"South West",144,"Bristol, City of",A4,Major,"Merchants Rd",A38/A4108,358000,172567,51.45052151,-2.60579703,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",383,271,11917,584,2254,174,59,62,28,16,18,358,15384
18376,2008,1,"South West",144,"Bristol, City of",A4,Major,"Water Lane",A4174,362000,170690,51.43392854,-2.54803533,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",130,936,22419,458,4672,0,824,160,46,20,155,1205,29690
946767,2018,1,"South West",144,"Bristol, City of",U,Minor,,,356700,177176,51.49186100,-2.62506990,,,Counted,"Manual count",27,3,719,0,60,3,4,0,0,0,0,7,788
946785,2018,1,"South West",144,"Bristol, City of",U,Minor,,,364083,176552,51.48676900,-2.51866920,,,Counted,"Manual count",26,10,714,9,118,11,1,3,0,0,0,14,865
946788,2018,1,"South West",144,"Bristol, City of",U,Minor,,,361522,173916,51.46290000,-2.55526310,,,Counted,"Manual count",35,1,270,0,45,0,0,0,0,0,0,0,316
48003,2008,1,"South West",144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.44263425,-2.62324633,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",200,843,47593,598,7468,777,168,458,33,105,505,2046,58548
8391,2008,1,"South West",144,"Bristol, City of",A420,Major,"Trinity Rd","Easton Way roundabout",360200,173400,51.45817045,-2.57423339,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",267,456,18788,799,3420,283,25,12,5,11,12,348,23811
8600,2008,1,"South West",144,"Bristol, City of",A4018,Major,A4162,A4162,356930,177440,51.49425394,-2.62178963,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",107,119,15493,102,1138,153,15,7,2,2,1,180,17032
16959,2011,1,"South West",144,"Bristol, City of",A3029,Major,A38,"A3029 Ashton Road/Winterstoke Underpass",357000,170955,51.43595272,-2.61999040,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",323,378,24294,128,4520,551,164,182,55,127,153,1232,30552
73288,2019,1,"South West",144,"Bristol, City of",A431,Major,"LA Boundary",A420,363170,173350,51.45792100,-2.53148290,1.90,1.18,Counted,"Dependent on a neighbouring counted link",194,211,17860,210,2907,135,32,12,6,3,3,190,21378
73292,2019,1,"South West",144,"Bristol, City of",A4174,Major,A432,"LA Boundary",364174,176315,51.48464400,-2.51733460,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",158,94,8123,36,1263,27,9,4,0,2,3,44,9559
56375,2017,1,"South West",144,"Bristol, City of",A4044,Major,"A4/B4053 roundabout",A420,359505,172839,51.45307703,-2.58417158,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",520,816,27568,648,6240,517,106,52,76,135,206,1093,36364
70103,2017,1,"South West",144,"Bristol, City of",M5,Major,A4,"merge of feeder roads",352200,178000,51.49890769,-2.68999347,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,111,18698,164,4746,530,120,138,74,265,221,1350,25069
70104,2017,1,"South West",144,"Bristol, City of",A4,Major,A403,M5,351770,178500,51.50336648,-2.69625604,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",27,119,8861,90,4156,1420,458,752,339,932,1078,4979,18205
28348,2011,1,"South West",144,"Bristol, City of",A420,Major,"Clarence Rd","Stapleton Rd",360040,173410,51.45824906,-2.57653728,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",216,182,10361,433,2209,176,21,11,2,1,7,218,13403
28416,2011,1,"South West",144,"Bristol, City of",A432,Major,A420,A4320,360230,173700,51.46086989,-2.57383546,0.60,0.37,Counted,"Manual count",460,85,5962,306,744,74,9,2,2,4,1,92,7189
73291,2020,1,"South West",144,"Bristol, City of",A432,Major,A4017,"LA Boundary",364184,176285,51.48437500,-2.51718750,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",358,63,7553,78,1252,59,7,9,2,8,6,91,9037
57291,2014,1,"South West",144,"Bristol, City of",A4032,Major,A4044,M32,359900,173930,51.46291448,-2.57861134,0.70,0.43,Counted,"Manual count",8,709,49038,627,5863,555,96,105,65,157,151,1129,57366
70102,2014,1,"South West",144,"Bristol, City of",M5,Major,"merge of feeder roads",A4,352150,178250,51.50115115,-2.69074770,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,122,10259,25,4502,1505,441,599,121,1641,1764,6071,20979
36132,2011,1,"South West",144,"Bristol, City of",A4,Major,"Emery Rd","LA Boundary",363100,170000,51.42779756,-2.53214001,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",278,859,28674,319,4961,525,125,91,24,96,90,951,35764
28727,2011,1,"South West",144,"Bristol, City of",A4162,Major,"Canford Lane",A4018,356855,177521,51.49497647,-2.62287983,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",55,91,6337,33,624,91,10,16,2,2,7,128,7213
26043,2007,1,"South West",144,"Bristol, City of",M32,Major,"Junction 2 M32","LA Boundary",362200,177000,51.49067589,-2.54583511,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",0,903,57160,655,8132,1475,274,568,205,655,577,3754,70604
7046,2007,1,"South West",144,"Bristol, City of",A403,Major,"Kings Road Avenue","Unclassified Road",352000,180000,51.51687229,-2.69314733,5.80,3.60,Counted,"Manual count",51,214,7200,28,3015,1168,423,537,216,726,547,3617,14074
56400,2007,1,"South West",144,"Bristol, City of",A4044,Major,A4032,A38,359200,173540,51.45935780,-2.58864182,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",198,737,27311,1414,2918,532,56,75,26,50,35,774,33154
70104,2014,1,"South West",144,"Bristol, City of",A4,Major,A403,M5,351770,178500,51.50336648,-2.69625604,0.50,0.31,Counted,"Manual count",27,129,8440,80,3444,1350,457,648,268,988,1039,4749,16842
70106,2014,1,"South West",144,"Bristol, City of",M49,Major,"M5 (18)","M5 (18A)",353710,178270,51.50146121,-2.66827771,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,114,12837,170,2432,452,134,91,50,604,798,2128,17681
46134,2007,1,"South West",144,"Bristol, City of",A4,Major,A370,A37,359810,172050,51.44600486,-2.57969255,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",461,814,26059,965,4578,707,130,156,35,124,172,1324,33740
46388,2007,1,"South West",144,"Bristol, City of",A37,Major,B3122,A4,360000,171540,51.44143290,-2.57690094,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",342,404,12120,385,1958,166,22,18,5,18,15,244,15111
7097,2007,1,"South West",144,"Bristol, City of",A420,Major,"Midland Rd","Trinity Rd",360000,173300,51.45725721,-2.57710049,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",131,303,12116,457,3440,222,17,15,6,5,8,273,16589
70103,2014,1,"South West",144,"Bristol, City of",M5,Major,A4,"merge of feeder roads",352200,178000,51.49890769,-2.68999347,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,122,18518,185,3704,465,104,104,57,269,203,1201,23730
56033,2015,1,"South West",144,"Bristol, City of",M32,Major,A4320,2,360660,174600,51.46899199,-2.56774687,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",0,867,69094,669,11734,1207,279,224,137,503,444,2794,85157
56135,2015,1,"South West",144,"Bristol, City of",A4,Major,"Merchants Rd",A38/A4108,358000,172567,51.45052151,-2.60579703,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",429,274,11821,675,1960,173,58,53,26,19,18,347,15078
48459,2015,1,"South West",144,"Bristol, City of",A4,Major,A4044,A370,359550,172320,51.44841389,-2.58346449,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",1980,917,31850,1555,6329,494,97,44,36,132,179,982,41632
70103,2015,1,"South West",144,"Bristol, City of",M5,Major,A4,"merge of feeder roads",352200,178000,51.49890769,-2.68999347,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,119,18567,171,4122,479,115,107,71,273,206,1251,24230
70105,2015,1,"South West",144,"Bristol, City of",A4,Major,M5,M5,352140,178000,51.49890260,-2.69085775,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",48,103,6825,70,2365,516,187,197,37,135,101,1173,10535
26021,2007,1,"South West",144,"Bristol, City of",M5,Major,"Junction 18 M5","merge of feeder roads",352600,178100,51.49984054,-2.68424503,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,302,32437,474,6746,3141,566,733,289,886,3084,8699,48658
18376,2007,1,"South West",144,"Bristol, City of",A4,Major,"Water Lane",A4174,362000,170690,51.43392854,-2.54803533,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",116,1004,22854,454,4462,0,762,158,52,22,159,1153,29927
48663,2017,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Way","A3029 Merchants Road",357000,172233,51.44744325,-2.62014607,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",189,38,3745,18,635,44,23,11,2,2,4,87,4522
58068,2014,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Rd",A3029,357600,170550,51.43235669,-2.61131067,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",179,298,17757,258,3900,311,83,93,21,55,57,619,22834
58069,2014,1,"South West",144,"Bristol, City of",A420,Major,A4017,"LA Boundary",364432,173922,51.46314644,-2.51337753,0.20,0.12,Counted,"Manual count",222,124,8977,272,1770,130,19,10,3,7,5,174,11316
28726,2011,1,"South West",144,"Bristol, City of",A4,Major,A3029,"A4 split",357000,172591,51.45066203,-2.62018969,0.40,0.25,Counted,"Manual count",151,312,18900,383,2636,200,45,36,26,11,17,335,22566
56375,2015,1,"South West",144,"Bristol, City of",A4044,Major,"A4/B4053 roundabout",A420,359505,172839,51.45307703,-2.58417158,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",583,826,27345,749,5427,513,105,45,71,153,201,1088,35435
70102,2015,1,"South West",144,"Bristol, City of",M5,Major,"merge of feeder roads",A4,352150,178250,51.50115115,-2.69074770,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,119,10287,23,5010,1551,491,618,151,1661,1790,6263,21701
47131,2015,1,"South West",144,"Bristol, City of",A420,Major,B4467,A431,362000,173530,51.45946336,-2.54834124,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",698,315,12867,545,3250,305,50,15,5,9,13,396,17373
26128,2007,1,"South West",144,"Bristol, City of",A3029,Major,A4,A370,356750,172000,51.44532926,-2.62371470,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",107,730,47244,512,5565,710,166,236,74,209,196,1591,55642
36132,2007,1,"South West",144,"Bristol, City of",A4,Major,"Emery Rd","LA Boundary",363100,170000,51.42779756,-2.53214001,1.10,0.68,Counted,"Manual count",255,959,29187,339,4551,808,150,105,50,137,115,1365,36401
56375,2007,1,"South West",144,"Bristol, City of",A4044,Major,"A4/B4053 roundabout",A420,359505,172839,51.45307703,-2.58417158,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",264,1028,30747,634,4804,522,132,104,42,149,133,1082,38295
28420,2008,1,"South West",144,"Bristol, City of",A432,Major,B4469,A4174,364000,176170,51.48333111,-2.51982550,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",241,147,9395,114,1234,95,16,13,1,4,6,135,11025
17091,2011,1,"South West",144,"Bristol, City of",A432,Major,A4320,B4469,361300,175000,51.47263269,-2.55857757,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",152,226,9716,309,1614,135,17,3,2,4,4,165,12030
37935,2011,1,"South West",144,"Bristol, City of",A4174,Major,A4174,A38,358100,170000,51.42744890,-2.60405339,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",358,239,15338,270,3506,416,102,56,26,99,90,789,20142
38142,2011,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Down Rd",A4174,357758,170488,51.43181108,-2.60903057,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",128,372,17417,285,3281,316,80,149,21,55,89,710,22065
47164,2015,1,"South West",144,"Bristol, City of",A420,Major,"Old Market St","Stapleton Rd",359800,173350,51.45769255,-2.57998459,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",455,195,8077,562,2034,168,51,15,2,3,3,242,11111
56400,2015,1,"South West",144,"Bristol, City of",A4044,Major,A4032,A38,359200,173540,51.45935780,-2.58864182,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",706,727,35554,1393,5013,403,60,74,25,24,33,618,43305
48663,2015,1,"South West",144,"Bristol, City of",A3029,Major,"A3029 Brunel Way","A3029 Merchants Road",357000,172233,51.44744325,-2.62014607,0.50,0.31,Counted,"Manual count",203,40,3691,20,549,42,23,9,2,2,4,83,4383
70104,2015,1,"South West",144,"Bristol, City of",A4,Major,A403,M5,351770,178500,51.50336648,-2.69625604,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",25,114,8607,86,3612,1280,468,615,319,950,1001,4633,17052
70106,2015,1,"South West",144,"Bristol, City of",M49,Major,"M5 (18)","M5 (18A)",353710,178270,51.50146121,-2.66827771,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,111,12871,157,2706,466,150,94,62,611,809,2192,18038
26403,2007,1,"South West",144,"Bristol, City of",A38,Major,"St James Barton","Muller Road",359000,175000,51.47247022,-2.59169016,3.60,2.24,Counted,"Manual count",1421,393,9990,581,1462,149,21,5,4,5,4,188,12614
70105,2008,1,"South West",144,"Bristol, City of",A4,Major,M5,M5,352140,178000,51.49890260,-2.69085775,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",63,149,7024,8,2247,546,116,131,39,112,167,1111,10539
70103,2008,1,"South West",144,"Bristol, City of",M5,Major,A4,"merge of feeder roads",352200,178000,51.49890769,-2.68999347,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,172,16176,87,3409,695,134,177,66,129,291,1492,21336
28416,2008,1,"South West",144,"Bristol, City of",A432,Major,A420,A4320,360230,173700,51.46086989,-2.57383546,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",485,76,4990,209,783,69,10,0,2,3,3,87,6145
